system:index,CLASS_ID,b1,b2,b3,b4,rand,.geo
000095d70ab69b31fe1f_1,5,-25.861189,27.093807,-1.5092291,0.8623518,0.9030580031607126,
000095d70ab69b31fe1f_4,5,-25.65756,30.192959,-0.9049897,1.0287246,0.7912564183457642,
000095d70ab69b31fe1f_5,5,-26.239248,33.46958,-1.0978763,1.0796132,0.8910176459215653,
000095d70ab69b31fe1f_9,5,-23.938797,23.43554,-1.517338,0.95712364,0.8571554759216765,
000095d70ab69b31fe1f_11,5,-24.786833,30.94001,-1.7345295,0.78013,0.7153240764030283,
000095d70ab69b31fe1f_12,5,-26.171034,31.331629,-1.7447016,0.8786352,0.9630344329186994,
000095d70ab69b31fe1f_14,5,-26.367014,35.621918,-0.74411434,1.6229594,0.7824735170448137,
000095d70ab69b31fe1f_15,5,-25.457127,36.359886,-1.3829836,1.1534001,0.6828590740025803,
000095d70ab69b31fe1f_17,5,-26.05766,20.927473,-1.0199269,0.73146534,0.8725462013306773,
000095d70ab69b31fe1f_19,5,-23.932613,33.81374,-1.6692039,0.44826087,0.9716282843231252,
000095d70ab69b31fe1f_21,5,-26.313309,35.61017,-0.48616844,1.327034,0.7573525573493243,
000095d70ab69b31fe1f_29,5,-26.893993,33.69684,-0.58383924,1.6106255,0.8581009538048764,
000095d70ab69b31fe1f_34,5,-27.091307,35.785957,-1.2476946,1.170366,0.8428085128094567,
000095d70ab69b31fe1f_37,5,-27.346182,34.821873,-1.1280099,1.1205119,0.9968745633783397,
000095d70ab69b31fe1f_38,5,-25.968122,34.431644,-1.1476798,1.056619,0.6908389836916181,
000095d70ab69b31fe1f_43,5,-25.566692,38.429424,-1.6236697,0.22630806,0.687451656927157,
000095d70ab69b31fe1f_48,5,-25.993889,34.436985,-1.2697171,1.1949669,0.6742315696340501,
000095d70ab69b31fe1f_49,5,-26.265905,33.47628,-1.2303485,1.2354096,0.7833870201621741,
000095d70ab69b31fe1f_50,5,-25.9888,34.435947,-1.2457013,1.1678665,0.726660482698284,
000095d70ab69b31fe1f_57,5,-25.292976,39.467506,-0.9673525,1.5351521,0.9007473361062405,
000095d70ab69b31fe1f_61,5,-26.509245,32.509495,-1.0543423,1.1201342,0.8820971078221729,
000095d70ab69b31fe1f_64,5,-26.133533,36.513397,-1.656502,0.4369728,0.8474575288338237,
000095d70ab69b31fe1f_67,5,-26.638811,39.851067,-0.79504514,1.4259121,0.82782912193958,
000095d70ab69b31fe1f_72,5,-25.297926,21.620644,-3.0678184,-0.26882944,0.9261196307898749,
000095d70ab69b31fe1f_75,5,-25.823582,37.543755,-0.82733387,1.5486752,0.7811772045680873,
000095d70ab69b31fe1f_78,5,-25.96631,34.430958,-1.1375159,1.043609,0.6774471633932889,
000095d70ab69b31fe1f_83,5,-26.27847,38.66909,-1.3830534,1.070534,0.6951361739024908,
000095d70ab69b31fe1f_86,5,-25.42676,36.352943,-1.2355818,0.98303604,0.9338711656448125,
000095d70ab69b31fe1f_89,5,-26.148119,36.51707,-1.7291769,0.52270025,0.8581147689494585,
000095d70ab69b31fe1f_92,5,-24.648668,36.176655,-0.47095528,1.1337743,0.7450031999763885,
000095d70ab69b31fe1f_93,5,-25.155092,37.313713,-1.2765822,0.9444249,0.7293357487725302,
000095d70ab69b31fe1f_103,5,-22.264666,34.379555,-1.6384002,0.23740053,0.7866258460134145,
000095d70ab69b31fe1f_104,5,-24.636114,41.363625,-0.50115263,0.8266549,0.9456617094172206,
000095d70ab69b31fe1f_110,5,-25.455704,38.482685,-0.4021963,0.9718429,0.8207567808850601,
000095d70ab69b31fe1f_111,5,-25.131086,37.308807,-1.1630583,0.8157198,0.9488451151442829,
0000e97a61c414024d2c_3,9,43.977673,-8.740058,4.7154255,4.46777,0.9725976663149568,
0000e97a61c414024d2c_4,9,38.76091,-4.0982366,5.829141,4.404795,0.9298945214454074,
0000e97a61c414024d2c_6,9,28.420635,9.17153,5.4207726,3.7717123,0.9838776938765527,
0000e97a61c414024d2c_9,9,42.55207,-6.214974,5.473552,4.634316,0.8668711887506868,
0000e97a61c414024d2c_10,9,41.60818,-3.8802524,4.8921237,5.211835,0.7517974578615001,
0000e97a61c414024d2c_11,9,34.487198,2.215291,4.438362,3.771813,0.9844807701387753,
0000e97a61c414024d2c_16,9,43.834843,-6.5854173,5.00216,5.083289,0.9369301010819636,
0000e97a61c414024d2c_17,9,36.16916,-0.20984162,6.283061,4.9175234,0.8868757290326211,
0000e97a61c414024d2c_25,9,44.552345,-8.949527,3.8155336,4.380433,0.8754831244293316,
0000e97a61c414024d2c_29,9,44.58372,-9.897921,5.993977,4.1196914,0.954546684400294,
0000e97a61c414024d2c_34,9,44.79382,-11.125104,3.9988623,3.2290866,0.7124477831195166,
0000e97a61c414024d2c_37,9,32.716633,3.793942,4.8946886,4.362135,0.9866298995786364,
0000e97a61c414024d2c_38,9,43.747604,-14.977811,4.361315,3.1523774,0.7787428723981822,
0000e97a61c414024d2c_39,9,45.774277,-15.592337,3.7895947,2.608432,0.7198340649122318,
0000e97a61c414024d2c_41,9,44.58826,-9.898804,6.0151916,4.095878,0.8127014805629402,
0000e97a61c414024d2c_44,9,47.74488,-13.994407,4.613637,3.5511708,0.9921202152843647,
0000e97a61c414024d2c_47,9,43.955414,-10.937011,2.9522521,3.3949225,0.9657216559346415,
0000e97a61c414024d2c_59,9,46.355698,-13.602005,4.581185,3.6737845,0.6710260022885766,
0000e97a61c414024d2c_62,9,27.905003,-10.684195,2.884671,0.48003408,0.8376929043527056,
0000e97a61c414024d2c_64,9,46.499603,-15.757249,4.3017898,3.0479193,0.8567243418758084,
0000e97a61c414024d2c_80,9,40.791943,-15.172642,4.7810903,2.9355268,0.8462213017276128,
0000e97a61c414024d2c_88,9,15.962944,-13.5685425,3.0591261,0.3583692,0.8031171999164743,
0000e97a61c414024d2c_90,9,9.326324,-13.792852,3.3843603,-0.51038337,0.9378034113774858,
0000e97a61c414024d2c_91,9,20.157112,-14.673456,3.9698358,1.2065337,0.693253969270186,
0000e97a61c414024d2c_95,9,47.832645,-16.138025,4.068135,3.2274146,0.9633634021866814,
0000e97a61c414024d2c_98,9,45.316177,-12.265163,4.878364,3.3361354,0.9634709651491318,
0000e97a61c414024d2c_100,9,30.637726,-13.512757,2.4883957,1.929403,0.7866251857407538,
0000e97a61c414024d2c_101,9,25.839664,-12.190541,2.3297424,1.3444507,0.6954261988407838,
0000e97a61c414024d2c_103,9,12.010367,-9.295049,3.6225352,0.8259911,0.9590093399389557,
0000e97a61c414024d2c_104,9,9.819037,-11.862182,3.0697145,-0.3298767,0.8850510774052416,
0000e97a61c414024d2c_105,9,9.602193,-11.970848,0.65687245,-1.86018,0.9944533532159439,
0000e97a61c414024d2c_112,9,26.09853,-11.227211,2.2285712,1.3736588,0.7380704618020355,
0000e97a61c414024d2c_118,9,12.32828,-10.543594,2.133443,-0.6349917,0.9713057805485035,
0000e97a61c414024d2c_119,9,25.108158,-9.971921,2.0374453,-0.519639,0.7339355941045272,
0000e97a61c414024d2c_121,9,46.98005,-19.088747,3.3173797,2.2030036,0.6803393596674839,
0000e97a61c414024d2c_122,9,45.93286,-19.875435,2.6149259,2.0588372,0.7257274417112248,
0000e97a61c414024d2c_125,9,19.855007,-7.3760896,2.7354379,1.0590659,0.9167501644417914,
0000e97a61c414024d2c_128,9,28.193743,-11.779951,2.6785934,1.800801,0.7526467066540394,
0000e97a61c414024d2c_130,9,19.337473,-9.3026285,2.9380262,1.0007856,0.7389778270435036,
0000e97a61c414024d2c_135,9,44.777096,-16.390015,3.3278656,2.187503,0.737892596027624,
0000e97a61c414024d2c_136,9,17.57742,-7.726357,3.444877,1.533193,0.8029006418687754,
0000e97a61c414024d2c_137,9,8.967848,-6.4847555,1.8877037,-0.36443967,0.829812577858966,
0000e97a61c414024d2c_138,9,14.050515,-6.8484864,2.0647173,0.11624062,0.8380551486119666,
0000e97a61c414024d2c_139,9,21.204588,-7.760499,2.581301,1.1473302,0.6875056964194343,
0000e97a61c414024d2c_142,9,22.404613,-9.053988,3.7386014,1.9673556,0.9189791092070075,
0000e97a61c414024d2c_143,9,21.414366,-9.8517475,3.3021443,1.524611,0.9244019623980105,
0000e97a61c414024d2c_145,9,16.202036,-12.601508,2.8665216,0.48926347,0.9611669241568185,
0000e97a61c414024d2c_152,9,21.224762,-7.764758,2.6773064,1.0379721,0.8531030219935222,
0000e97a61c414024d2c_153,9,25.571424,-7.9621763,2.2958782,1.1278163,0.9785710708834764,
0000e97a61c414024d2c_154,9,22.216053,-6.9670596,3.1179779,1.4765731,0.95613066694492,
0000e97a61c414024d2c_169,9,26.770864,-9.256583,3.4556139,1.9406157,0.7182101331054777,
0000e97a61c414024d2c_172,9,25.13885,-12.031616,1.9386379,0.7630789,0.7882014808017357,
0000e97a61c414024d2c_176,9,24.043816,-10.683467,1.9736551,0.7222409,0.7198715494043554,
0000e97a61c414024d2c_180,9,18.88608,-8.179704,2.407653,0.48622954,0.9524832947571036,
00009d9bdc73ff143af8_0,8,-29.033176,-8.515778,-1.2190706,-2.2421286,0.7109139972079049,
00009d9bdc73ff143af8_1,8,-21.627733,-8.462462,-0.8415311,-1.136682,0.9520703827968915,
00009d9bdc73ff143af8_3,8,-31.11242,-13.156166,-1.5024047,-2.5182178,0.848275104402865,
00009d9bdc73ff143af8_5,8,-29.721493,-13.548956,-1.4615992,-2.6504438,0.8545905049388094,
00009d9bdc73ff143af8_7,8,-19.914999,-10.029215,-1.5715144,-1.4166665,0.7649807467271211,
00009d9bdc73ff143af8_8,8,-26.7119,-2.9076781,-1.1215017,-1.8364528,0.7940890236679997,
00009d9bdc73ff143af8_9,8,-30.046122,-14.498453,-1.6732533,-2.3234546,0.8513216906614806,
00009d9bdc73ff143af8_15,8,-29.319916,-14.662948,-1.1601663,-1.8820925,0.9625836668962612,
00009d9bdc73ff143af8_18,8,-17.464489,-14.751814,0.018914802,0.104268506,0.9017045784667284,
00009d9bdc73ff143af8_22,8,-29.84554,-16.588337,-0.9931426,-1.9023798,0.988891960066086,
00009d9bdc73ff143af8_29,8,-29.44638,-17.77872,-1.3951483,-2.4708073,0.90753448580051,
00009d9bdc73ff143af8_30,8,-16.92103,-12.830368,-0.062054873,0.025451008,0.9600252938148611,
00009d9bdc73ff143af8_31,8,-23.898962,-5.8251348,-1.8538781,-2.1198983,0.7628433569509994,
00009d9bdc73ff143af8_32,8,-31.042917,-13.093711,-0.48062235,-1.5433531,0.693732131272743,
00009d9bdc73ff143af8_33,8,-31.56426,-17.221489,-1.9513658,-2.7784727,0.7977094307708824,
00009d9bdc73ff143af8_34,8,-30.568018,-16.424896,-1.4868948,-2.3671732,0.7754654132078664,
00009d9bdc73ff143af8_39,8,-30.839975,-17.385609,-1.4472541,-2.327036,0.7251165847144304,
00009d9bdc73ff143af8_42,8,-20.607891,-12.86088,-0.17250289,-0.6189428,0.8413720644015087,
00009d9bdc73ff143af8_43,8,-27.050488,-12.110498,-0.24481076,-1.1314304,0.7140654364928316,
00009d9bdc73ff143af8_46,8,-30.991344,-20.496609,-1.7983903,-2.785521,0.8000042713799842,
00009d9bdc73ff143af8_51,8,-29.375675,-19.918709,-2.0220127,-2.7017312,0.9176191874870864,
00009d9bdc73ff143af8_53,8,-29.635767,-20.882183,-1.9245129,-2.7287025,0.7792815014323391,
00009d9bdc73ff143af8_54,8,-29.880768,-21.848312,-1.758034,-2.8318229,0.8906614729482226,
00009d9bdc73ff143af8_56,8,-28.371199,-19.124022,-1.5176584,-2.3364441,0.8207931764214804,
00009d9bdc73ff143af8_57,8,-29.366787,-19.921041,-1.9774354,-2.7545118,0.6809881168782231,
00009d9bdc73ff143af8_58,8,-30.441986,-23.766356,-1.7598529,-2.6602113,0.9628150985612343,
00009d9bdc73ff143af8_59,8,-30.624378,-21.680323,-2.3531036,-3.180555,0.7949291032380331,
00009d9bdc73ff143af8_60,8,-27.824926,-17.203262,-1.5846965,-2.4316583,0.709884992517784,
00009d9bdc73ff143af8_66,8,-29.456652,-17.777586,-1.4385159,-2.426358,0.7996977556779151,
00009d9bdc73ff143af8_67,8,-26.665848,-10.309939,-2.4629226,-3.0540361,0.6967464267322114,
00009d9bdc73ff143af8_68,8,-31.639454,-20.27185,-1.2471937,-2.301765,0.9792938514530947,
00009d9bdc73ff143af8_82,8,-30.92347,-20.433844,-0.78441423,-1.801681,0.7484530749628825,
00009d9bdc73ff143af8_84,8,-29.933672,-16.647177,-2.1017213,-2.7801178,0.8534651684063885,
00009d9bdc73ff143af8_85,8,-25.498404,-11.59692,-1.4587673,-2.0612159,0.9118837032330261,
00009d9bdc73ff143af8_87,8,-30.571276,-16.424658,-1.500125,-2.3541346,0.960057537112258,
00009d9bdc73ff143af8_88,8,-31.10937,-18.34722,-1.3936453,-2.3043897,0.7009664820233403,
00009d9bdc73ff143af8_91,8,-27.23209,-10.025159,-0.8316245,-1.661353,0.8658734623086299,
00009d9bdc73ff143af8_96,8,-32.18164,-22.193035,-1.1627876,-2.2245555,0.867460641360026,
00009d9bdc73ff143af8_99,8,-31.474396,-17.163908,-0.82985413,-1.9196028,0.6845564728261578,
00009d9bdc73ff143af8_101,8,-33.53844,-26.99727,-0.9501783,-2.0404286,0.9638692635947462,
00009d9bdc73ff143af8_105,8,-34.087273,-23.728071,-0.9841415,-2.1727297,0.7967184183632393,
00009d9bdc73ff143af8_115,8,-32.286877,-20.047073,-0.6932387,-1.820608,0.7701639543432042,
00009d9bdc73ff143af8_120,8,-31.211212,-16.20185,-0.9086453,-1.917351,0.7107896145457202,
00009d9bdc73ff143af8_122,8,-32.936954,-22.02248,-1.8140216,-2.50888,0.7640413873463561,
00009d9bdc73ff143af8_123,8,-32.308662,-20.042044,-0.79920983,-1.6979162,0.9684607243491653,
00009d9bdc73ff143af8_125,8,-32.01979,-19.085173,-0.75688016,-1.8327147,0.9982046883951786,
00009d9bdc73ff143af8_128,8,-32.589016,-15.811076,-0.8909764,-1.8483255,0.8101034503098338,
00009d9bdc73ff143af8_133,8,-33.86045,-15.366448,0.3281512,-1.0126842,0.8972711508668124,
00009d9bdc73ff143af8_134,8,-32.001953,-13.820883,-0.07797249,-0.80265075,0.7080853850694403,
00009d9bdc73ff143af8_135,8,-32.719563,-18.848024,-0.45914328,-1.053672,0.8325622170001389,
00009d9bdc73ff143af8_136,8,-30.844383,-15.183748,0.19256221,-1.1167321,0.8336566921675782,
00009d9bdc73ff143af8_138,8,-31.751963,-18.123264,-0.81787676,-1.8470773,0.7567867539481882,
00009d9bdc73ff143af8_139,8,-32.68857,-18.8549,-0.30975938,-1.2254907,0.8985559592694412,
00009d9bdc73ff143af8_143,8,-33.320877,-20.834557,-1.3433373,-2.0153897,0.7694990887792008,
00009d9bdc73ff143af8_144,8,-32.77145,-24.104164,-1.305117,-1.8891433,0.8702591340557645,
00009d9bdc73ff143af8_146,8,-32.00324,-19.08811,-0.68104374,-1.9165971,0.9747240926884875,
00009d9bdc73ff143af8_148,8,-32.732346,-24.112598,-1.1180238,-2.1031268,0.9519557577828064,
00009d9bdc73ff143af8_152,8,-33.277542,-26.033777,-1.0447261,-2.0161352,0.8313379575364881,
00009d9bdc73ff143af8_160,8,-32.644024,-18.86444,-0.09704745,-1.4683752,0.7588041873686443,
00009d9bdc73ff143af8_163,8,-19.43018,-11.160926,-0.87276983,-1.1019439,0.9693750911565125,
00009d9bdc73ff143af8_164,8,-31.645784,-18.067684,0.3738575,-1.0616647,0.8750443248562618,
00009d9bdc73ff143af8_166,8,-21.427528,-10.55186,-0.16536985,-0.70919055,0.7199085300565912,
00000e319d24a984edf9_3,5,-22.457294,33.47927,-0.5308237,1.2004911,0.7758068784105884,
00000e319d24a984edf9_4,5,-17.705345,37.357502,-0.68743926,1.8082469,0.8590612700178318,
00000e319d24a984edf9_5,5,-14.801421,34.49839,-0.29835984,2.388568,0.8205488638506425,
00000e319d24a984edf9_6,5,-23.272507,35.78697,-0.5005732,1.0820206,0.6978387970672312,
00000e319d24a984edf9_11,5,-21.663216,39.43308,-1.8204222,1.1391515,0.753042117703127,
00000e319d24a984edf9_12,5,-20.666857,40.22965,-1.3554071,1.5498402,0.8810107091642001,
00000e319d24a984edf9_16,5,-21.315203,40.454456,-0.80500424,2.03419,0.7297791863236576,
00000e319d24a984edf9_17,5,-22.567234,38.693043,-1.1493025,1.5681804,0.8963178623888081,
00000e319d24a984edf9_24,5,-19.596895,44.076015,-1.5976089,1.4832962,0.8352953752935559,
00000e319d24a984edf9_27,5,-20.382006,35.996967,-1.2382245,1.6677564,0.8315279492633539,
00000e319d24a984edf9_30,5,-24.046253,35.961514,-1.2402781,0.89910465,0.7746735843993473,
00000e319d24a984edf9_37,5,-22.365923,39.670128,-1.5328385,1.9264313,0.9242081273823096,
00000e319d24a984edf9_45,5,-23.055864,39.82708,-1.8739283,1.2897121,0.6717709906281116,
00000e319d24a984edf9_49,5,-21.991743,38.485073,-2.054077,1.4941,0.7255196364622439,
00000e319d24a984edf9_54,5,-22.994083,39.812363,-1.5709188,0.9365429,0.7103333198747493,
00000e319d24a984edf9_55,5,-23.887087,36.948135,-1.8277605,1.4926846,0.7055477963703148,
00000e319d24a984edf9_56,5,-23.066847,39.82943,-1.9262838,1.3493752,0.9766072861218842,
00000e319d24a984edf9_67,5,-23.379887,38.877625,-2.0834699,1.6148293,0.8574239432390787,
00000e319d24a984edf9_74,5,-23.330767,38.86605,-1.8432885,1.3356906,0.9778211300006915,
00000e319d24a984edf9_75,5,-23.034452,39.82066,-1.761986,1.153423,0.8366617954341681,
000066c2c888f7cb9cab_3,7,-20.462238,-11.948278,-1.5164926,-1.3015549,0.8037458428564048,
000066c2c888f7cb9cab_4,7,-22.548235,-16.587355,-1.8313767,-1.5422297,0.796867541863175,
000066c2c888f7cb9cab_9,7,-23.036877,-11.129018,0.07754276,-0.80575794,0.9397636830903917,
000066c2c888f7cb9cab_15,7,-32.09739,-11.597182,1.1149867,0.92832774,0.7460352908591954,
000066c2c888f7cb9cab_20,7,-35.003162,-19.116611,0.8952935,0.8395781,0.9838583858909387,
000066c2c888f7cb9cab_23,7,-34.427784,-12.012366,0.87672734,0.3478608,0.9551694921565683,
000066c2c888f7cb9cab_25,7,-32.03652,-11.609833,1.4037386,0.6002459,0.7115727499281126,
000066c2c888f7cb9cab_26,7,-33.393803,-16.41389,1.6136372,0.7878051,0.8204362317929631,
000066c2c888f7cb9cab_28,7,-30.187126,-15.330465,0.360703,-0.2680586,0.7184966787313953,
000066c2c888f7cb9cab_29,7,-27.441946,-10.919125,0.1802963,-0.5776423,0.9161631137699349,
000066c2c888f7cb9cab_33,7,-33.010815,-9.267508,0.6710245,1.3559458,0.8690519364568571,
000066c2c888f7cb9cab_42,7,-31.870546,-15.893948,0.26126036,0.016686117,0.7144433841522195,
000066c2c888f7cb9cab_44,7,-35.34277,-14.872438,0.5177083,1.0180707,0.7290806187761937,
000066c2c888f7cb9cab_46,7,-33.546345,-11.190565,0.78947157,1.3922576,0.8758844297848852,
000066c2c888f7cb9cab_47,7,-35.53752,-10.582915,1.5268304,1.7503939,0.9656685172054302,
000066c2c888f7cb9cab_50,7,-35.329605,-14.87561,0.58244747,0.94255173,0.8874337035408404,
000066c2c888f7cb9cab_56,7,-34.02622,-18.393583,0.58001226,-0.0024559232,0.8010880633449253,
000066c2c888f7cb9cab_58,7,-33.01267,-14.456241,0.7495442,1.6102546,0.684714210772693,
000066c2c888f7cb9cab_62,7,-34.678364,-9.833463,0.6423779,1.5641762,0.7154749467643315,
000066c2c888f7cb9cab_63,7,-35.959843,-11.58805,0.1547567,1.2641984,0.7147974988210047,
000066c2c888f7cb9cab_67,7,-35.68524,-10.628021,0.12851965,1.2079993,0.7343884214232425,
000066c2c888f7cb9cab_70,7,-35.751396,-13.67985,0.873729,1.6396792,0.8321079116663648,
000066c2c888f7cb9cab_74,7,-33.652447,-14.311813,0.6575736,0.6807055,0.9170984648977152,
000066c2c888f7cb9cab_77,7,-31.946396,-10.6089325,0.48883015,1.5656735,0.7694131007802228,
000066c2c888f7cb9cab_80,7,-34.679,-9.833339,0.63938624,1.5675343,0.96113834580532,
000066c2c888f7cb9cab_82,7,-35.326836,-9.60853,1.1915984,2.0504336,0.8019066999622226,
000066c2c888f7cb9cab_90,7,-35.329014,-14.875544,0.5843755,0.9410868,0.7145173759643034,
000066c2c888f7cb9cab_97,7,-28.16936,-7.532203,-0.028486624,1.6418493,0.8251944231989978,
000066c2c888f7cb9cab_100,7,-33.520035,-8.1295395,-0.14946643,1.1847497,0.8624410105079242,
000066c2c888f7cb9cab_101,7,-33.536957,-8.126021,-0.22976038,1.2760072,0.6950299642627321,
000066c2c888f7cb9cab_103,7,-35.176838,-8.698423,-0.123441584,1.3276346,0.8974732678406702,
000066c2c888f7cb9cab_105,7,-36.086628,-9.436111,0.5143361,1.7997675,0.7662311157483099,
000066c2c888f7cb9cab_111,7,-35.920982,-11.596339,0.34030637,1.052296,0.8394008055356955,
000066c2c888f7cb9cab_115,7,-27.892971,-6.572437,-0.046980795,1.5775684,0.905698976874625,
000066c2c888f7cb9cab_116,7,-27.260637,-6.794007,-0.6727951,1.1783956,0.7636992350224452,
000066c2c888f7cb9cab_120,7,-31.822018,-7.492462,0.7127117,2.1680524,0.8492533172067572,
000066c2c888f7cb9cab_121,7,-31.906511,-7.551448,-0.38192466,1.2774237,0.8485081864492162,
000066c2c888f7cb9cab_127,7,-36.35176,-10.398251,0.58639497,1.8030219,0.9951347433401813,
000066c2c888f7cb9cab_129,7,-36.055992,-9.442911,0.6619183,1.6301297,0.8026440671158414,
000066c2c888f7cb9cab_130,7,-37.000698,-10.250809,0.44501102,0.93488526,0.6794203711062198,
000066c2c888f7cb9cab_131,7,-37.276558,-11.210764,0.466429,0.99547744,0.7206206843087523,
000066c2c888f7cb9cab_136,7,-31.097572,-4.6677403,-0.5343457,1.1955565,0.7663001369650969,
000066c2c888f7cb9cab_137,7,-34.452213,-8.862381,0.38103983,1.7796909,0.7448967876989832,
000066c2c888f7cb9cab_138,7,-35.355698,-9.601596,1.0498266,2.215668,0.8633092103262691,
000066c2c888f7cb9cab_142,7,-36.364025,-10.395102,0.5250452,1.8754978,0.9434661347170954,
000066c2c888f7cb9cab_154,7,-35.82896,-8.471952,0.4044228,1.841628,0.7210378258851575,
000066c2c888f7cb9cab_156,7,-36.81518,-9.27064,-0.012449175,1.3762083,0.8641793760024516,
000066c2c888f7cb9cab_159,7,-35.472553,-7.5290084,0.7664631,1.3442695,0.8876220194737586,
000066c2c888f7cb9cab_165,7,-34.910835,-7.735391,-0.19692205,1.3307976,0.9821493742498039,
000066c2c888f7cb9cab_167,7,-35.261036,-6.5548143,0.43532836,1.6394573,0.7777153047140949,
000091c550fba1d8b8bb_0,6,-34.257404,-5.7607126,0.9401589,2.0000794,0.8814831125194703,
000091c550fba1d8b8bb_3,6,-33.502514,-2.9421163,-0.16360308,0.8657684,0.6965574574009794,
000091c550fba1d8b8bb_8,6,-33.884296,-6.9456577,0.41422877,1.5728397,0.7580903589693975,
000091c550fba1d8b8bb_13,6,-33.63064,-5.9805055,0.28464377,1.6374719,0.8417587724049681,
000091c550fba1d8b8bb_24,6,-32.992107,-4.0786095,0.6532946,1.0490218,0.831730386547236,
000091c550fba1d8b8bb_32,6,-33.822422,-6.8819737,1.4016969,2.585082,0.8500199272561213,
000091c550fba1d8b8bb_34,6,-33.366924,-5.018895,0.2100308,1.6336124,0.8325263540883092,
000091c550fba1d8b8bb_36,6,-33.36165,-5.019896,0.23453563,1.6062237,0.918419442887435,
000091c550fba1d8b8bb_41,6,-33.63957,-5.9796467,0.24724384,1.6757579,0.823463810627544,
000091c550fba1d8b8bb_43,6,-28.482687,-6.358414,0.7742859,1.7602966,0.9856554227461384,
000091c550fba1d8b8bb_45,6,-18.284649,-6.2290626,-1.4312612,1.273584,0.7271542825380415,
000091c550fba1d8b8bb_48,6,-34.247414,-5.761602,0.98121446,1.9589102,0.8041490881618357,
000091c550fba1d8b8bb_51,6,-34.367893,-5.813805,-0.28047076,1.254961,0.8160919155290716,
000091c550fba1d8b8bb_53,6,-33.90962,-6.940247,0.29340306,1.7107108,0.9434251253112054,
000091c550fba1d8b8bb_55,6,-33.635544,-5.9801364,0.26463297,1.6575247,0.6994913878172728,
000091c550fba1d8b8bb_58,6,-34.73095,-4.6313787,0.29513556,1.6241816,0.7573594222362112,
000091c550fba1d8b8bb_61,6,-30.767282,-3.641721,0.3919304,2.1963217,0.8368745407474422,
000091c550fba1d8b8bb_62,6,-33.30261,-4.9552374,1.206354,2.6382093,0.9253357032461924,
000091c550fba1d8b8bb_63,6,-33.676453,-5.971423,0.06930399,1.8806021,0.8676904598236546,
000091c550fba1d8b8bb_66,6,-33.962616,-1.7391558,-0.050568104,1.7626281,0.9402926843231553,
000091c550fba1d8b8bb_68,6,-10.301275,-9.528206,-1.5722052,1.0018094,0.7250712298464342,
000091c550fba1d8b8bb_74,6,-30.376013,-4.829869,-0.05044595,1.6761159,0.7338245719128941,
000091c550fba1d8b8bb_86,6,-33.372562,-5.0172195,0.18065529,1.6692504,0.9827802674526449,
000091c550fba1d8b8bb_87,6,-30.388983,-4.827746,-0.10905506,1.7403082,0.7424380020755982,
000091c550fba1d8b8bb_90,6,-33.404667,-5.010675,0.028847411,1.8413805,0.7464549406995887,
000091c550fba1d8b8bb_92,6,-32.239147,-3.3085628,-0.7273032,1.4200875,0.8328367716738325,
000091c550fba1d8b8bb_97,6,-33.683205,-5.969568,0.03496955,1.9216167,0.7658020060677658,
000091c550fba1d8b8bb_100,6,-12.425921,-8.969357,-2.1618226,0.73329246,0.9438380658683752,
000091c550fba1d8b8bb_101,6,-27.383982,-5.5062985,2.4171665,2.9683783,0.7485012074421658,
000091c550fba1d8b8bb_102,6,-32.577103,-5.1959767,1.0215659,1.7386092,0.9198687170133719,
000091c550fba1d8b8bb_103,6,-31.935158,-5.4195023,0.4411039,1.2881222,0.8067309220978238,
000091c550fba1d8b8bb_105,6,-18.811514,-8.153836,-1.2721858,1.2642329,0.8974748373554422,
000091c550fba1d8b8bb_107,6,-32.969486,-6.207791,-0.20606817,1.0862168,0.9656103980441963,
000091c550fba1d8b8bb_108,6,-35.263744,-6.5543637,0.42319542,1.652424,0.7440548572005985,
000091c550fba1d8b8bb_109,6,-35.251343,-6.556775,0.48112753,1.5873959,0.819072675573375,
000091c550fba1d8b8bb_110,6,-35.53932,-7.514465,0.44639316,1.7106544,0.9686521242310799,
000091c550fba1d8b8bb_112,6,-34.816433,-7.6786594,0.945777,2.16586,0.7641860104615774,
000091c550fba1d8b8bb_117,6,-34.282173,-5.7552724,0.82100266,2.136998,0.834080782926785,
000091c550fba1d8b8bb_118,6,-33.37951,-5.015538,0.14648701,1.7091507,0.7867314099865812,
000091c550fba1d8b8bb_119,6,-29.4875,-4.0878124,-0.7888917,1.318281,0.6874590276132131,
000091c550fba1d8b8bb_128,6,-33.69574,-5.966799,-0.025356479,1.9909291,0.9680136023404807,
000091c550fba1d8b8bb_130,6,-34.3222,-5.746473,0.6285316,2.3579805,0.9121130183000562,
000091c550fba1d8b8bb_134,6,-31.632591,-4.463739,0.53925073,1.0979363,0.7553629976812981,
000091c550fba1d8b8bb_139,6,-30.727505,-6.7147927,1.6355622,2.0651472,0.967456835169568,
000091c550fba1d8b8bb_144,6,-16.497372,-7.735101,-1.1119472,1.9341726,0.9198944321219962,
000091c550fba1d8b8bb_158,6,-30.676035,-5.7849793,-0.14288889,1.8656563,0.7041946889657318,
000091c550fba1d8b8bb_160,6,-33.773815,-3.8262808,0.57196254,2.2506757,0.8319518143579377,
000091c550fba1d8b8bb_166,6,-34.41537,-5.8035836,-0.5077095,1.5150685,0.6830046833393362,
