system:index,CLASS_ID,b1,b2,b3,b4,rand,.geo
0000bc7499a3fe61f23c_72,9,36.897938,3.4969382,5.243731,-1.645947,0.29105720744409147,
0000bc7499a3fe61f23c_73,9,47.064583,-7.611538,5.7917547,-0.22945163,0.18306352133279835,
0000bc7499a3fe61f23c_75,9,58.684906,-18.18685,4.6635637,0.7785221,0.33669665016987693,
0000bc7499a3fe61f23c_77,9,52.632717,-10.295491,3.704286,0.7530827,0.5824072522463418,
0000bc7499a3fe61f23c_78,9,56.34674,-13.335406,4.9983783,1.3348335,0.6164944869939845,
0000bc7499a3fe61f23c_81,9,-2.053283,44.53988,4.1730003,-2.1238747,0.3987585896827762,
0000bc7499a3fe61f23c_82,9,46.53679,-9.536729,5.9497056,-0.24052525,0.32554006713822203,
0000bc7499a3fe61f23c_83,9,55.84929,-18.32957,6.3439193,1.2661002,0.20291879893100218,
0000bc7499a3fe61f23c_84,9,57.687637,-16.78265,5.857116,1.5548894,0.6643606267897498,
0000bc7499a3fe61f23c_85,9,50.43084,-8.534807,5.7280188,0.6832174,0.5108582575334225,
0000bc7499a3fe61f23c_87,9,55.42984,-11.0837345,3.855658,0.4119077,0.4903389771281387,
0000bc7499a3fe61f23c_88,9,51.37162,-3.7233334,2.8626673,1.3661205,0.1557229973022347,
0000bc7499a3fe61f23c_89,9,19.754934,24.825573,3.258629,-2.6367512,0.5648385271995225,
0000bc7499a3fe61f23c_91,9,0.7090621,43.683308,3.4604337,-3.613292,0.06894103064966595,
0000bc7499a3fe61f23c_92,9,57.47828,-17.754715,6.1849556,1.2751491,0.2156871255508812,
0000bc7499a3fe61f23c_93,9,57.593273,-14.638411,6.3754315,1.9058686,0.25426254408209303,
0000bc7499a3fe61f23c_94,9,48.35406,-7.9857116,5.364445,0.15878095,0.27416137785822337,
0000bc7499a3fe61f23c_96,9,57.08101,-10.51319,3.8003187,0.30463907,0.28462858557769355,
0000bc7499a3fe61f23c_97,9,47.03656,1.6619362,3.2058759,0.98134893,0.3939919476360285,
0000bc7499a3fe61f23c_100,9,-1.1871492,47.336784,3.5894058,-3.842457,0.2726834045403156,
0000bc7499a3fe61f23c_102,9,56.109215,-19.567894,4.5893574,0.098553546,0.10915290126059085,
0000bc7499a3fe61f23c_103,9,59.013203,-17.162487,5.591258,1.7682278,0.22223750180817103,
0000bc7499a3fe61f23c_104,9,51.68478,-8.976131,4.427632,-0.061543252,0.6471845051970853,
0000bc7499a3fe61f23c_105,9,53.20835,-10.506262,2.8147929,0.64888847,0.19853512739996115,
0000bc7499a3fe61f23c_106,9,59.851852,-13.421598,2.866512,0.2517045,0.5876709897472948,
0000bc7499a3fe61f23c_107,9,45.27475,1.0379376,2.0421777,0.33960977,0.06981132000940449,
0000bc7499a3fe61f23c_110,9,-3.187989,47.946693,4.279798,-3.4300501,0.5086371762711391,
0000bc7499a3fe61f23c_111,9,-11.517955,55.413414,3.324585,-4.3049483,0.14137759814740813,
0000bc7499a3fe61f23c_113,9,59.204453,-16.261496,4.4746594,0.8176177,0.10792772509249549,
0000bc7499a3fe61f23c_114,9,50.343002,-8.59324,4.618215,-0.19071798,0.32629794090059727,
0000bc7499a3fe61f23c_116,9,58.348637,-13.945494,4.312947,0.9168297,0.590703175294385,
0000bc7499a3fe61f23c_118,9,8.1511965,38.46144,3.4149747,-3.8263712,0.280731470392929,
0000bc7499a3fe61f23c_119,9,-0.7263627,46.28588,4.8718977,-2.060201,0.5731784121118412,
0000bc7499a3fe61f23c_121,9,-11.419722,55.46973,4.483409,-3.4863694,0.19497340535593044,
0000bc7499a3fe61f23c_122,9,-12.296081,57.713898,3.5280879,-4.6178927,0.09612978453422405,
0000bc7499a3fe61f23c_123,9,-9.550479,54.80932,2.4822087,-4.5501647,0.05231430512826363,
0000bc7499a3fe61f23c_126,9,53.2729,-8.316596,4.7706165,1.5099316,0.39095445705155674,
0000bc7499a3fe61f23c_127,9,25.264225,26.482727,3.5019042,-0.2746809,0.36907473649500877,
0000bc7499a3fe61f23c_129,9,-5.9133363,51.785168,3.4123747,-3.5559247,0.24713198335334385,
0000bc7499a3fe61f23c_130,9,0.7127362,43.683254,3.4744346,-3.6263006,0.004149310348275925,
0000bc7499a3fe61f23c_131,9,-4.1372166,50.20547,2.9822226,-4.175717,0.24642653442087625,
0000bc7499a3fe61f23c_133,9,-9.593246,51.753273,3.3347907,-4.2373624,0.13673684882952886,
0000bc7499a3fe61f23c_134,9,-7.4959183,51.20018,3.7943738,-3.8206954,0.12921126742514077,
0000bc7499a3fe61f23c_135,9,60.717934,-15.587448,4.4689636,2.7804823,0.19025018071789745,
0000bc7499a3fe61f23c_136,9,43.606533,4.646008,3.241712,-1.096144,0.13997917892774658,
0000bc7499a3fe61f23c_137,9,12.342847,38.295044,2.3047974,-2.9144232,0.6114071602676442,
0000bc7499a3fe61f23c_138,9,-5.4869437,52.71416,4.102607,-4.4228573,0.654640823198018,
0000bc7499a3fe61f23c_139,9,-11.134149,54.226467,2.8481357,-4.7875414,0.04538981691696442,
0000bc7499a3fe61f23c_140,9,-3.7222147,51.21384,4.3101196,-3.6310894,0.010656606781901168,
0000bc7499a3fe61f23c_141,9,-3.5791745,46.93419,3.0606954,-4.0946536,0.08150484559565785,
0000bc7499a3fe61f23c_143,9,-8.334418,53.5124,3.7158318,-3.8170474,0.6263593014655778,
0000bc7499a3fe61f23c_144,9,56.530533,-9.2159815,4.1850333,3.0212133,0.6115199066598095,
0000bc7499a3fe61f23c_145,9,33.799038,17.637367,1.0467051,-2.9483476,0.026071828685025222,
0000bc7499a3fe61f23c_146,9,4.7426233,45.59745,1.874383,-3.3569167,0.3225968811974059,
0000bc7499a3fe61f23c_147,9,-8.730276,54.627052,3.4309766,-4.5950646,0.4137047880947886,
0000bc7499a3fe61f23c_153,9,-2.5490558,50.788006,2.6332288,-3.9540975,0.11895043479029532,
0000bc7499a3fe61f23c_154,9,-9.051825,55.801876,4.1980863,-4.438721,0.37005141866076374,
0000bc7499a3fe61f23c_155,9,-9.218445,55.75988,2.7148263,-4.88873,0.28857210116170084,
0000bc7499a3fe61f23c_156,9,-11.449558,55.40081,3.6402872,-4.6561136,0.10282452742234827,
0000bc7499a3fe61f23c_157,9,-1.5804427,48.526264,4.0182643,-3.303733,0.6547323864066884,
0000bc7499a3fe61f23c_158,9,-6.1226773,53.877064,2.6897745,-3.927945,0.004125114818698372,
0000bc7499a3fe61f23c_160,9,-10.223956,57.166965,3.8632252,-4.055783,0.20473326457828633,
0000bc7499a3fe61f23c_161,9,-11.56818,57.55033,4.042384,-4.172134,0.16204039222185285,
0000e594166747f12fbb_0,3,-4.0845075,25.083216,-1.8961209,-0.3172605,0.5116826474750398,
0000e594166747f12fbb_1,3,0.08564951,23.982115,-1.0930501,0.64785576,0.07402057335178902,
0000e594166747f12fbb_2,3,0.17953487,21.837646,-1.6119502,0.2960668,0.3998695151478885,
0000e594166747f12fbb_4,3,2.9850183,21.911682,-4.1374416,-1.3584356,0.19586376262120941,
0000e594166747f12fbb_5,3,8.064921,13.369637,-2.129677,0.7952348,0.406505591776535,
0000e594166747f12fbb_6,3,1.8283193,9.827973,-3.1568847,-0.51191306,0.39838201974477416,
0000e594166747f12fbb_8,3,-5.855399,16.206358,-1.9565201,-0.5905901,0.31550847926080894,
0000e594166747f12fbb_9,3,-17.006802,18.33781,-1.074745,-0.81399566,0.4687704704314335,
0000e594166747f12fbb_10,3,-13.586769,22.595499,-0.9866169,-0.40354258,0.5036093197958508,
0000e594166747f12fbb_11,3,-3.1760426,25.822224,-2.5455966,-0.771422,0.4847283374755038,
0000e594166747f12fbb_12,3,4.067444,22.766932,-2.5704463,-0.0653615,0.4117884475988727,
0000e594166747f12fbb_13,3,1.9938266,18.125242,-2.8264453,-0.37309447,0.26071977688076853,
0000e594166747f12fbb_14,3,-2.4471421,20.467033,-1.9271108,-0.11091391,0.14412713103755526,
0000e594166747f12fbb_15,3,-1.5066383,16.008389,-2.327476,-0.51308763,0.1429707681762974,
0000e594166747f12fbb_16,3,-8.29677,12.74868,-1.6623151,-0.49754485,0.1946405482667276,
0000e594166747f12fbb_17,3,-20.620024,18.369486,-0.1471254,-0.49907836,0.0010100695805045357,
0000e594166747f12fbb_18,3,-16.53825,17.209097,-0.45129916,-0.41537982,0.6669235499525292,
0000e594166747f12fbb_19,3,-15.904011,11.797106,-0.9759993,-0.5900436,0.30788171348944526,
0000e594166747f12fbb_20,3,-9.413278,21.492926,-0.16361818,0.53527474,0.319652154124033,
0000e594166747f12fbb_21,3,-3.1861947,28.024889,-0.9306428,0.4649246,0.4817935461444668,
0000e594166747f12fbb_22,3,-0.4711235,25.05212,-2.8260853,-0.62694836,0.004993370121475826,
0000e594166747f12fbb_23,3,-1.6465057,23.35218,-2.117386,-0.15113899,0.5379026013947609,
0000e594166747f12fbb_24,3,-8.963793,18.16776,-1.2945337,-0.14341195,0.496456068748653,
0000e594166747f12fbb_25,3,-8.533896,27.427216,-1.0390927,-0.0050422563,0.21937059253061064,
0000e594166747f12fbb_27,3,-18.995342,18.94518,-0.3262154,-0.46743807,0.05385412179986848,
0000e594166747f12fbb_29,3,-13.986062,13.3293705,-1.0951849,-0.7102789,0.18592860293250635,
0000e594166747f12fbb_31,3,-13.729332,9.103299,-1.1153992,-0.43276724,0.4270231853787667,
0000e594166747f12fbb_32,3,-7.8676376,16.81861,-1.3201162,-0.11688579,0.3809541604848561,
0000e594166747f12fbb_33,3,-3.4617748,27.06533,-0.91036814,0.5289471,0.18322911771041006,
0000e594166747f12fbb_34,3,-6.3550076,24.732397,-1.1577404,0.12797652,0.25543255054872593,
0000e594166747f12fbb_39,3,2.5686991,9.661638,-2.5822663,-0.1354518,0.6255750669694319,
0000e594166747f12fbb_40,3,-15.356579,8.529427,-0.9552457,-0.43693098,0.5997029150256016,
0000e594166747f12fbb_44,3,-2.6611395,14.303571,-1.516751,-0.15573378,0.40524399445935255,
0000e594166747f12fbb_45,3,-3.1281066,10.241388,-2.0377095,-0.33400717,0.17913954260671472,
0000e594166747f12fbb_46,3,-2.3465402,23.51013,-2.500426,-0.74534434,0.510837518510245,
0000e594166747f12fbb_47,3,-5.7270126,24.511133,-1.8009734,-0.2541709,0.2392931043229375,
0000e594166747f12fbb_48,3,-5.2599187,18.193462,-1.096475,0.39538303,0.31822928172571296,
0000e594166747f12fbb_49,3,-3.47516,24.867212,-2.635103,-0.58433354,0.514941990400902,
0000e594166747f12fbb_50,3,-9.8190565,25.673819,-1.5464113,-0.28068456,0.62186141887984,
0000e594166747f12fbb_51,3,-10.432242,18.500736,-2.4002273,-0.93269515,0.4350016843020844,
0000e594166747f12fbb_52,3,-2.8516498,26.848835,-1.643977,0.25447103,0.4543246306775015,
0000e594166747f12fbb_54,3,-0.34041852,14.724131,-1.3422587,0.51278037,0.6625753272689028,
0000e594166747f12fbb_55,3,-6.2379227,19.595955,0.17640294,1.0922503,0.6080299999735922,
0000e594166747f12fbb_56,3,-9.319326,19.350088,-0.69080704,0.20047702,0.6019941251531841,
0000e594166747f12fbb_57,3,-14.810788,15.639009,-1.109854,-0.7778687,0.49122371130913156,
0000e594166747f12fbb_58,3,-18.155088,9.240702,-1.803331,-1.4416064,0.5529434395670293,
0000e594166747f12fbb_59,3,-9.436971,5.8511176,-0.6930201,0.020231295,0.5040226859683475,
0000e594166747f12fbb_60,3,-0.763626,15.839808,-1.7314023,-0.16881008,0.04681987521531894,
0000e594166747f12fbb_61,3,1.5635248,21.445688,-1.6006391,0.19437619,0.3717286269451958,
0000e594166747f12fbb_63,3,-5.7627735,1.4815066,-3.9599543,-1.6485512,0.2744768211590559,
0000e594166747f12fbb_64,3,-8.933786,2.5916064,-0.87677807,0.40086398,0.4957431288496382,
0000e594166747f12fbb_65,3,-7.3513536,18.746447,-1.5340819,-0.04098037,0.20765474299414466,
0000e594166747f12fbb_66,3,-6.09856,25.696714,-1.2729899,0.17556064,0.2971750083451157,
0000e594166747f12fbb_67,3,-1.9239476,27.583342,-2.19962,-0.3085088,0.49744750262388326,
0000e594166747f12fbb_68,3,-4.743399,25.311478,-1.4023994,0.23732263,0.6500358285095674,
0000e594166747f12fbb_70,3,-3.1110637,25.885223,-1.5432259,0.22378588,0.08593740486415558,
0000e594166747f12fbb_71,3,-6.5272813,16.43839,-1.5300615,0.045408286,0.17790470203400421,
0000e594166747f12fbb_74,3,-0.64040774,24.147625,-1.6108329,0.21655205,0.2925378421881618,
0000e594166747f12fbb_75,3,-0.52583355,21.998129,-2.0276806,-0.2545495,0.21726834053055954,
0000e594166747f12fbb_76,3,-6.8592134,17.612724,-0.7980974,0.22936566,0.1565216787572491,
0000e594166747f12fbb_78,3,3.5502765,26.028381,-2.4478767,-0.3809854,0.323929824593552,
0000e594166747f12fbb_80,3,7.728813,14.545098,-1.4189224,1.0045074,0.475707102235315,
0000e594166747f12fbb_81,3,-6.5819335,0.8007504,-2.1943727,-0.32693458,0.07607046515356697,
0000e594166747f12fbb_82,3,-18.8135,1.288368,0.54498523,0.7514838,0.0610381457356296,
0000e594166747f12fbb_83,3,-14.956191,7.4144135,-0.65283364,0.3244244,0.6021183381906156,
0000e594166747f12fbb_84,3,-6.6505427,23.776863,-1.2314509,0.29830232,0.6361850326319929,
0000e594166747f12fbb_85,3,-0.6997263,34.539673,-2.0747275,0.063378975,0.5722084426170871,
0000e594166747f12fbb_87,3,-7.4671555,26.084978,-1.2084714,0.1887171,0.26709459828350424,
0000e594166747f12fbb_88,3,-1.1318384,20.090076,-2.245481,0.16547082,0.13941069496315894,
0000e594166747f12fbb_89,3,-5.3697286,28.52246,-2.5095596,-0.7996772,0.6276410971655949,
0000e594166747f12fbb_90,3,-11.061803,23.913656,-1.8634298,-0.76289135,0.4739532039650576,
0000e594166747f12fbb_92,3,-21.20759,18.659729,1.3772963,1.0201201,0.18211850817546216,
0000e594166747f12fbb_93,3,-17.46567,16.475973,0.09806776,0.1614596,0.6063802801524348,
0000e594166747f12fbb_94,3,-2.1857197,23.631914,-0.36104035,1.1024058,0.18206868253434594,
0000e594166747f12fbb_96,3,1.8227265,22.40978,-1.7045633,0.23066515,0.5267405772282076,
0000e594166747f12fbb_97,3,-0.7112544,26.284803,-0.96950114,0.41779193,0.5994574813279754,
0000e594166747f12fbb_99,3,1.3052924,10.101807,-1.3103578,0.62740785,0.6596329385728046,
0000e594166747f12fbb_100,3,-10.898785,3.192808,-0.009877998,0.6072382,0.04382713167533914,
0000e594166747f12fbb_101,3,-20.354568,3.7604883,0.06378108,0.18981895,0.5148007685769511,
0000e594166747f12fbb_102,3,-19.535202,6.641951,-0.03882228,0.051089272,0.2664348048371247,
0000e594166747f12fbb_103,3,-13.509936,15.265243,-1.4980048,-0.42124587,0.09708053972278774,
0000e594166747f12fbb_108,3,-9.375353,22.34951,-2.7027812,-0.9320448,0.07106082680010661,
0000e594166747f12fbb_109,3,6.068839,16.966496,-3.1638145,-0.25064635,0.13501636394649763,
0000e594166747f12fbb_112,3,-6.091795,28.686583,-3.005666,-1.2579302,0.1652707729237185,
0000e594166747f12fbb_114,3,-21.84324,16.681332,0.32479435,0.2544909,0.12105073136286615,
0000e594166747f12fbb_115,3,-19.196867,10.656303,-0.83233875,-0.40232655,0.5107462451490626,
0000e594166747f12fbb_116,3,-5.6245127,14.188601,-0.4487974,1.0333387,0.07225282157491586,
0000e594166747f12fbb_117,3,6.8684793,24.255026,-0.043725442,2.1004019,0.2272169305245566,
0000e594166747f12fbb_118,3,3.8656147,30.046616,-3.3457448,-0.72006553,0.29841339289503843,
0000e594166747f12fbb_120,3,-2.6068704,12.167595,-2.2248929,-0.29127896,0.5416692471969999,
0000e594166747f12fbb_121,3,-14.989598,-3.0367157,-1.3131175,-0.38767073,0.42880257923929466,
0000e594166747f12fbb_122,3,-21.149843,0.8736671,0.28253484,0.19506912,0.5798682565072395,
0000e594166747f12fbb_123,3,-18.197073,14.438302,-2.0885756,-1.4621377,0.43539244592107385,
0000e594166747f12fbb_125,3,-7.3622503,23.938087,-1.674415,-0.22385813,0.48005521993375766,
0000e594166747f12fbb_126,3,-9.542414,26.633179,-1.5618311,-0.3499941,0.34727665926230933,
0000e594166747f12fbb_128,3,-7.8409634,25.068836,-2.3455796,-0.56870854,0.36753389013423354,
0000e594166747f12fbb_133,3,-4.632673,23.166124,-1.8553998,-0.17691186,0.12492583861521622,
0000e594166747f12fbb_134,3,3.0710723,27.163078,-3.1420224,-0.6815538,0.40581219594425133,
0000e594166747f12fbb_135,3,3.047109,27.167936,-3.2549584,-0.5539552,0.25586809585557146,
0000e594166747f12fbb_137,3,-12.446783,29.494787,-1.9657679,-0.9022388,0.3940125877662669,
0000e594166747f12fbb_138,3,-20.95307,22.6131,-0.49793953,-0.34709764,0.045542596448478134,
0000e594166747f12fbb_139,3,-19.00398,8.56832,-0.1904701,0.06374681,0.5670017941818062,
0000e594166747f12fbb_140,3,-9.868046,7.0502524,-0.4536333,0.78329176,0.1869802766198777,
0000e594166747f12fbb_142,3,3.3263855,30.325584,-1.585516,0.52549213,0.5567867167719418,
0000e594166747f12fbb_143,3,6.6131263,24.077183,-3.3297734,-0.5749439,0.22993973004488444,
0000e594166747f12fbb_147,3,-8.043646,13.712696,-1.787995,-0.4427258,0.04636990219355652,
0000e594166747f12fbb_148,3,-6.328285,22.524794,-2.6861336,-1.2135744,0.3086545941695358,
0000e594166747f12fbb_149,3,-8.811375,26.467745,-1.0261694,0.06602816,0.05383570272507443,
0000e594166747f12fbb_151,3,-14.693137,16.555813,-2.5784075,-1.3261137,0.30464673211173854,
0000e594166747f12fbb_152,3,-8.373527,23.1452,-2.213262,-0.5479663,0.5023887845866083,
0000e594166747f12fbb_153,3,-1.8570877,30.634306,-2.937577,-0.751836,0.5255580123333686,
0000e594166747f12fbb_156,3,-5.6367536,19.379034,-0.5875926,0.8416646,0.045506261803044845,
0000e594166747f12fbb_158,3,-1.2595239,22.16663,-2.5896122,-0.6286161,0.2614242628556078,
0000e594166747f12fbb_160,3,-2.7150035,22.496504,-3.6316166,-1.4922425,0.08211147464096591,
0000e594166747f12fbb_162,3,0.24990307,30.081684,-2.4454837,-0.36034968,0.5966764952195431,
0000e594166747f12fbb_165,3,-14.228383,17.631649,-0.32696843,0.30916333,0.10126545442878454,
0000e594166747f12fbb_166,3,-11.961252,12.793755,-0.99240917,0.12309304,0.376701716819526,
0000e594166747f12fbb_167,3,-12.340556,19.168478,-0.5799584,0.33297163,0.645932745498507,
0000e594166747f12fbb_168,3,-4.6478148,23.167572,-1.9179853,-0.11396949,0.6484072957023189,
0000e594166747f12fbb_169,3,-2.660705,24.760544,-1.0074643,0.72335476,0.6637370169832788,
0000e594166747f12fbb_170,3,-12.062039,20.126657,-0.5822632,0.24497303,0.13867707240352634,
0000e594166747f12fbb_171,3,-15.662038,9.7750225,0.59486425,0.9529581,0.2537295132172803,
0000e594166747f12fbb_172,3,-12.192191,4.430447,-2.3106341,-1.0421168,0.24668052697993736,
0000e594166747f12fbb_173,3,-4.950323,8.766607,-0.7750913,0.6255263,0.10992859699203306,
0000e594166747f12fbb_174,3,-4.435512,26.263588,-1.2656246,-0.008368708,0.23921110600881723,
0000e594166747f12fbb_176,3,-8.503234,17.04084,-0.7098108,0.3000663,0.28624579550629137,
0000e594166747f12fbb_178,3,-14.592989,16.610703,-1.405069,-0.52882403,0.649511511723209,
0000e594166747f12fbb_180,3,1.5790453,29.698387,-2.6797502,-0.1959244,0.6046286506873573,
0000e594166747f12fbb_181,3,-0.68959355,29.346043,-1.9265717,0.22741236,0.6309395976428515,
0000e594166747f12fbb_182,3,-0.599344,32.392567,-2.5558608,-0.33741504,0.4123657289318968,
0000e594166747f12fbb_183,3,3.2594311,27.271534,-0.83156294,0.93624204,0.20129047922702803,
0000e594166747f12fbb_185,3,-5.3312263,12.944681,-2.0524523,-0.29915488,0.4357029417714584,
0000e594166747f12fbb_186,3,-3.2462194,17.58395,-1.7421917,-0.053290382,0.4914798283653782,
0000e594166747f12fbb_191,3,-10.897248,27.021173,-1.4458104,-0.3833342,0.5554567278356765,
0000e594166747f12fbb_193,3,-17.135414,20.490072,-0.7236524,-0.26877213,0.5469264962849736,
0000e594166747f12fbb_194,3,-16.039766,13.951479,-0.6621716,5.1269226E-4,0.5528689263284953,
0000e594166747f12fbb_196,3,-13.424116,25.70346,-0.5782654,-0.013177148,0.6048176515573788,
0000e594166747f12fbb_197,3,-13.134239,21.46993,-0.4382436,0.07971039,0.26939291474533733,
0000e594166747f12fbb_198,3,-2.7891755,16.455278,-1.1606941,0.38189915,0.33567823149910747,
0000e594166747f12fbb_202,3,-12.834811,9.844197,-1.8258736,-0.8219867,0.4170304734487501,
0000e594166747f12fbb_205,3,-6.536781,16.438515,-1.5653421,0.07692691,0.14763397151242463,
0000e594166747f12fbb_206,3,0.1478905,27.034586,-1.8557988,0.23514955,0.5303172846691068,
0000e594166747f12fbb_207,3,-3.2900255,27.969772,-2.116215,-0.32299203,0.4558032777184009,
0000e594166747f12fbb_208,3,1.4189053,31.779436,-3.16562,-0.839769,0.05382487787074142,
0000e594166747f12fbb_210,3,-14.447161,16.655052,-0.009439277,0.011101931,0.4334509322177268,
0000e594166747f12fbb_211,3,-19.159054,7.5770555,0.43675303,-0.59269935,0.4638325822323339,
0000e594166747f12fbb_214,3,-11.937549,12.788351,-0.8775516,-0.009520345,0.6544815197252616,
0000e594166747f12fbb_215,3,-7.515663,23.031507,-0.39050582,0.54739976,0.15149955426925232,
0000e594166747f12fbb_216,3,-2.170043,26.6198,-2.0509036,-0.380273,0.6007355086540915,
0000e594166747f12fbb_217,3,-2.8077388,26.8425,-1.4505872,0.047927797,0.05188192660333346,
0000e594166747f12fbb_218,3,-6.7113714,28.905945,-2.3216186,-0.92289823,0.38300796434186346,
0000e594166747f12fbb_219,3,-11.52652,32.43279,-0.9010455,-0.22838636,0.5940851580417982,
0000e594166747f12fbb_220,3,-17.516567,26.867624,-0.33299336,-0.022715028,0.1569107746195063,
0000e594166747f12fbb_221,3,-15.595168,18.019289,-0.25253427,0.3097814,0.36587926744132226,
0000e594166747f12fbb_222,3,-15.711043,20.16658,0.17131974,0.7614101,0.04370310519952669,
0000e594166747f12fbb_225,3,0.06624696,26.975245,-2.938176,-0.6681842,0.10056537763173601,
0000e594166747f12fbb_226,3,-6.800147,25.855558,-1.6665502,-0.40380466,0.5765637135710578,
0000e594166747f12fbb_227,3,-15.840685,17.050562,-0.074291274,0.18093191,0.4487803094916346,
0000e594166747f12fbb_229,3,-9.751344,13.0780945,-2.6987228,-1.3685329,0.35293601775959127,
0000e594166747f12fbb_230,3,10.161413,13.603032,-5.0785246,-1.4095796,0.4492105718153221,
0000e594166747f12fbb_231,3,4.20396,8.032235,-4.3620205,-1.3671544,0.5484014201117773,
0000e594166747f12fbb_232,3,-10.790982,11.502874,0.04256367,1.0655769,0.2049644029339761,
0000e594166747f12fbb_233,3,-11.686612,13.75079,-1.0027833,0.03510688,0.1551783231799888,
0000e594166747f12fbb_234,3,-8.267601,18.008753,-0.91979915,0.45172033,0.5667617159169099,
0000e594166747f12fbb_236,3,-7.434877,31.265955,-1.1350774,-0.24486499,0.11600446079428484,
0000e594166747f12fbb_238,3,-18.449333,5.2162685,-0.7958632,-1.2353518,0.4482071219620446,
0000e594166747f12fbb_243,3,-7.131973,16.655771,-0.7815289,0.31263968,0.6196249805281354,
0000e594166747f12fbb_244,3,-2.0814738,26.677994,-0.9372279,0.4889844,0.6513727513236997,
0000e594166747f12fbb_245,3,-3.096706,31.07531,-1.5834624,-0.055530466,0.39305824227388597,
0000e594166747f12fbb_246,3,-7.634628,33.36054,-1.8369682,-0.6186452,0.040111140895145114,
0000e594166747f12fbb_250,3,-11.995948,28.369148,-1.4230682,-0.4147081,0.3799103340057567,
0000e594166747f12fbb_251,3,-3.928079,33.38327,-1.6134068,-0.12003439,0.4233915584412332,
0000e594166747f12fbb_252,3,-6.360971,24.73398,-1.1878295,0.16396216,0.571063882225321,
0000e594166747f12fbb_254,3,-19.646948,13.980271,0.30251902,0.26600623,0.11352746880103026,
0000e594166747f12fbb_255,3,-19.63924,13.978315,0.34090602,0.22074482,0.5465378101430373,
0000e594166747f12fbb_256,3,-5.7775774,14.065339,-2.5522485,-0.85442466,0.32614590102823826,
0000e594166747f12fbb_257,3,13.980742,3.302198,-3.4599614,0.33293527,0.19651226661203802,
0000e594166747f12fbb_258,3,4.202039,8.032608,-4.370996,-1.3570797,0.47127165304753227,
0000e594166747f12fbb_259,3,-13.404048,10.12906,-0.20609932,0.5814216,0.5990869151283158,
0000e594166747f12fbb_260,3,-18.181286,6.2572627,-0.17571978,0.122697555,0.6003561206401311,
0000e594166747f12fbb_261,3,-15.109062,9.493646,-1.1025826,-0.36185923,0.3199656917601136,
0000e594166747f12fbb_262,3,-8.432695,25.281296,-1.5235958,-0.3955039,0.2585847987307167,
0000e594166747f12fbb_263,3,-8.770397,29.446323,-2.5743096,-1.5967182,0.4812052911469755,
0000e594166747f12fbb_264,3,-11.120608,23.845028,-2.8133793,-1.8378601,0.29037404325919614,
0000e594166747f12fbb_267,3,-18.901804,16.801105,-0.8485252,-0.8137172,0.302255704934591,
0000e594166747f12fbb_268,3,-11.4499655,16.845524,-0.2549635,0.04986946,0.51450168363554,
0000e594166747f12fbb_270,3,-4.0644984,30.27182,-1.9077996,-0.6305566,0.025907063347495374,
0000e594166747f12fbb_271,3,-1.9884204,29.722858,-1.5474894,-0.102456726,0.38590648880402667,
0000e594166747f12fbb_273,3,-3.834857,31.241272,-2.1477404,-0.4435222,0.12979505023685167,
0000e594166747f12fbb_274,3,-10.935418,32.217724,-1.7113439,-0.427729,0.39889029624310113,
0000e594166747f12fbb_275,3,-15.448267,29.308111,-1.7559626,-0.8869019,0.35996535349676795,
0000e594166747f12fbb_276,3,-12.44967,26.504938,-0.21914558,0.5195335,0.4096101143191565,
0000e594166747f12fbb_277,3,-15.607233,23.209808,-0.3912467,0.11870557,0.6580763971105114,
0000e594166747f12fbb_278,3,-17.840822,22.850456,0.5265122,0.35656598,0.3055107581363341,
0000e594166747f12fbb_279,3,-14.766558,23.885061,-2.0494998,-1.3293535,0.5735248622876513,
0000e594166747f12fbb_280,3,-12.384987,19.099909,-1.4782132,-0.78627694,0.06465186615402374,
0000e594166747f12fbb_284,3,-18.205132,3.2732248,1.4637027,1.673064,0.39371569988750177,
0000e594166747f12fbb_285,3,-21.277294,13.40549,0.4561394,0.26200494,0.3810680308938569,
0000e594166747f12fbb_286,3,-18.683075,17.77197,-1.135815,-0.5767148,0.07516714766830423,
0000e594166747f12fbb_287,3,-10.891053,21.827173,-1.3101225,-0.21057215,0.40074028454586463,
0000e594166747f12fbb_289,3,-7.0100207,33.136578,-2.4781976,-1.0189494,0.47832847297999015,
0000e594166747f12fbb_291,3,-21.137793,6.0630507,0.23768753,-0.08471279,0.5482063397683489,
0000e594166747f12fbb_292,3,-20.036438,9.904013,0.1383554,-0.30821025,0.4504082389161248,
0000e594166747f12fbb_294,3,-6.48988,21.621069,-1.4471369,-0.38594288,0.6218870499846877,
0000e594166747f12fbb_297,3,-5.1949754,31.627731,-2.0428321,-0.47652802,0.6533757563324443,
0000e594166747f12fbb_298,3,-16.100206,34.723545,-1.313945,-0.61942774,0.598100915109427,
0000e594166747f12fbb_299,3,-20.33751,27.583984,-1.2896786,-0.9021418,0.35181700053241505,
0000e594166747f12fbb_300,3,-21.326046,28.986132,-0.05355463,-0.17512119,0.6192783837502133,
0000e594166747f12fbb_301,3,-21.054081,26.958187,1.6576563,1.2099732,0.4528329813547066,
0000e594166747f12fbb_302,3,-16.842249,23.646597,1.0018622,0.755654,0.4417086160563991,
0000e594166747f12fbb_303,3,-8.164231,23.25445,0.16883649,1.012933,0.30008292954675553,
